submission_id,RT,age,binaryChoice,comments,education,endTime,experiment_id,focalColor,gender,languages,native_language,nrFocal,nrTotal,response1,response2,response3,sentence_shown,startDate,startTime,timeSpent,translation,trial_number,trial_type
223,NA,20,NA,,graduated_high_school,1542515243445,16,NA,female,"Punjabi, Hindi, English",Punjabi,NA,NA,NA,NA,NA,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,1,nativeLang
223,23494,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,27,49,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,1,describePicture
223,9333,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,6,49,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,2,describePicture
223,91382,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,0,10,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਕਾਲੀ @ਨਹੀਂ@ ਹੈ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,3,describePicture
223,8144,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,36,49,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,4,describePicture
223,12314,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,8,10,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,5,describePicture
223,6847,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,16,49,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,6,describePicture
223,8170,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,9,10,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,7,describePicture
223,19790,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,2,10,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,8,describePicture
223,20612,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,4,10,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,9,describePicture
223,36285,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,1,10,@ਕੋਈ@ ਬਿੰਦੀ ਚਿੱਟੀ ਹੈ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,10,describePicture
223,14020,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,0,49,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਚਿੱਟੀ @ਨਹੀਂ@ ਹੈ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,11,describePicture
223,19590,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,6,10,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,12,describePicture
223,13412,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,5,10,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,13,describePicture
223,27450,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,20,49,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,14,describePicture
223,7467,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,12,49,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,15,describePicture
223,9303,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,7,10,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,16,describePicture
223,33457,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,30,49,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,17,describePicture
223,11201,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,39,49,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,18,describePicture
223,37115,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,3,10,@ਕੁੱਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,19,describePicture
223,8380,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,10,10,@ਸਾਰੀ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,20,describePicture
223,12771,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,3,49,@ਕੁੱਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,21,describePicture
223,6470,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,49,49,@ਸਾਰੀ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,22,describePicture
223,9541,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,43,49,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,23,describePicture
223,10284,20,NA,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,23,49,@ਕੁੱਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,24,describePicture
223,6825,20,NA,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,46,49,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,,,NA,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,25,describePicture
223,17257,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,8,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,1,truthValueJudgement
223,14758,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,40,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,2,truthValueJudgement
223,6719,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,47,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,3,truthValueJudgement
223,7062,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,10,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,4,truthValueJudgement
223,5648,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,11,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,5,truthValueJudgement
223,8746,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,26,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,6,truthValueJudgement
223,8229,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,17,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,7,truthValueJudgement
223,4093,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,0,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,8,truthValueJudgement
223,3476,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,6,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,9,truthValueJudgement
223,5672,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,24,49,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,10,truthValueJudgement
223,6585,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,10,10,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਕਾਲੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,11,truthValueJudgement
223,2657,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,9,10,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਕਾਲੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,12,truthValueJudgement
223,10322,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,1,10,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਕਾਲੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,13,truthValueJudgement
223,7206,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,10,10,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਕਾਲੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,14,truthValueJudgement
223,4348,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,8,10,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਕਾਲੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,15,truthValueJudgement
223,4798,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,46,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,16,truthValueJudgement
223,3025,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,44,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,17,truthValueJudgement
223,5111,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,33,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,18,truthValueJudgement
223,2239,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,43,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,19,truthValueJudgement
223,2555,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,47,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,20,truthValueJudgement
223,4740,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,3,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,21,truthValueJudgement
223,3089,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,7,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,22,truthValueJudgement
223,2516,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,8,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,23,truthValueJudgement
223,3309,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,8,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,24,truthValueJudgement
223,2516,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,8,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,25,truthValueJudgement
223,5395,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,0,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,26,truthValueJudgement
223,3309,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,7,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,27,truthValueJudgement
223,2244,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,9,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,28,truthValueJudgement
223,2610,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,0,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,29,truthValueJudgement
223,2249,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,9,10,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,30,truthValueJudgement
223,2512,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,3,10,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,31,truthValueJudgement
223,7157,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,5,10,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,32,truthValueJudgement
223,2001,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,4,10,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,33,truthValueJudgement
223,3621,20,false,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,0,10,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,34,truthValueJudgement
223,2704,20,true,,graduated_high_school,1542515243445,16,black,female,"Punjabi, Hindi, English",NA,4,10,NA,NA,NA,@ਕੁਝ@ ਬਿੰਦੀਆਂ ਕਾਲੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,35,truthValueJudgement
223,15759,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,9,10,NA,NA,NA,@ਕੋਈ@ ਬਿੰਦੀ ਚਿੱਟੀ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,36,truthValueJudgement
223,4514,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,10,10,NA,NA,NA,@ਕੋਈ@ ਬਿੰਦੀ ਚਿੱਟੀ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,37,truthValueJudgement
223,3400,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,1,10,NA,NA,NA,@ਕੋਈ@ ਬਿੰਦੀ ਚਿੱਟੀ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,38,truthValueJudgement
223,2368,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,1,10,NA,NA,NA,@ਕੋਈ@ ਬਿੰਦੀ ਚਿੱਟੀ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,39,truthValueJudgement
223,3435,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,8,10,NA,NA,NA,@ਕੋਈ@ ਬਿੰਦੀ ਚਿੱਟੀ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,40,truthValueJudgement
223,7819,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,44,49,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਚਿੱਟੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,41,truthValueJudgement
223,2479,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,10,49,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਚਿੱਟੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,42,truthValueJudgement
223,2526,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,2,49,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਚਿੱਟੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,43,truthValueJudgement
223,2820,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,47,49,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਚਿੱਟੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,44,truthValueJudgement
223,2188,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,4,49,NA,NA,NA,@ਕੋਈ ਵੀ@ ਬਿੰਦੀ ਚਿੱਟੀ @ਨਹੀਂ@ ਹੈ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,45,truthValueJudgement
223,4175,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,37,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,46,truthValueJudgement
223,2175,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,37,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,47,truthValueJudgement
223,3683,20,false,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,11,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,48,truthValueJudgement
223,2615,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,42,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,49,truthValueJudgement
223,2561,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,42,49,NA,NA,NA,@ਜ਼ਿਆਦਾਤਰ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,50,truthValueJudgement
223,4021,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,3,10,NA,NA,NA,@ਕੁੱਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,51,truthValueJudgement
223,3684,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,3,10,NA,NA,NA,@ਕੁੱਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,52,truthValueJudgement
223,2932,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,2,10,NA,NA,NA,@ਕੁੱਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,53,truthValueJudgement
223,1832,20,true,,graduated_high_school,1542515243445,16,white,female,"Punjabi, Hindi, English",NA,4,10,NA,NA,NA,@ਕੁੱਝ@ ਬਿੰਦੀਆਂ ਚਿੱਟੀਆਂ ਹਨ,Sat Nov 17 2018 20:09:11 GMT-0800 (Pacific Standard Time),1542514151904,18.19235,NA,54,truthValueJudgement
